datetime,Carbon Intensity (kgC02eq/kWh),Electricity Rate (NT$/kWh),"Radiation Intensity, I","Temperature,T (deg)",Available,-推廣中心-
2024-02-22 19:00:00,0.494283966540828,2.06,0.0,17.989333333333335,16.0,40.36
2024-02-22 20:00:00,0.49230630177901,2.06,0.0,17.712500000000002,14.0,36.95
2024-02-22 21:00:00,0.494658281927429,2.06,0.0,17.493166666666664,14.0,31.89
2024-02-22 22:00:00,0.49074676332824,2.06,0.0,17.356916666666663,18.0,11.64
2024-02-22 23:00:00,0.49110427258389,1.39,0.0,17.2745,20.0,9.65
2024-02-23 00:00:00,0.500340111556937,1.39,0.0,17.248583333333332,24.0,9.09
2024-02-23 01:00:00,0.499125974991976,1.39,0.0,17.052,24.0,9.46
2024-02-23 02:00:00,0.499622128547514,1.39,0.0,16.90425,26.0,9.45
2024-02-23 03:00:00,0.49911131277793,1.39,0.0,16.69183333333333,28.0,9.61
2024-02-23 04:00:00,0.498384533105856,1.39,0.0,16.520833333333332,32.0,10.77
2024-02-23 05:00:00,0.49673602908279,1.39,0.0,16.29775,34.0,11.12
2024-02-23 06:00:00,0.49348405388868,1.39,0.0,16.155083333333334,34.0,10.17
2024-02-23 07:00:00,0.480323294093359,1.39,3.30669984,16.121583333333337,28.0,14.46
2024-02-23 08:00:00,0.460210989570244,2.06,58.06376208,16.525000000000002,18.0,34.4
2024-02-23 09:00:00,0.43826352641529,2.06,389.488472,18.944833333333335,6.0,40.14
2024-02-23 10:00:00,0.429947668858024,2.06,308.85446752,19.47275,20.0,41.84
2024-02-23 11:00:00,0.423642191296347,2.06,138.01528528,19.625,18.0,42.53
2024-02-23 12:00:00,0.434787778910077,2.06,197.7930544,20.249333333333333,26.0,38.9
2024-02-23 13:00:00,0.430276473899154,2.06,188.93486832,20.10675,28.0,44.69
2024-02-23 14:00:00,0.440071669225841,2.06,263.60792144,21.037000000000003,32.0,55.03
2024-02-23 15:00:00,0.449219753684043,2.06,192.21118048,20.783916666666663,24.0,49.34
2024-02-23 16:00:00,0.462770273672593,2.06,208.42590464,21.106583333333333,22.0,37.72
2024-02-23 17:00:00,0.480318929616626,2.06,91.9493359999999,20.591583333333336,26.0,33.95
2024-02-23 18:00:00,0.481997535287281,2.06,24.26899648,20.225166666666667,4.0,36.84
2024-02-23 19:00:00,0.483505298851729,2.06,0.0,19.709666666666667,12.0,34.94
2024-02-23 20:00:00,0.482435255336439,2.06,0.0,19.567916666666665,18.0,31.06
2024-02-23 21:00:00,0.473792709820262,2.06,0.0,19.518583333333336,24.0,28.51
2024-02-23 22:00:00,0.475444686525519,2.06,0.0,19.276083333333332,24.0,11.43
2024-02-23 23:00:00,0.483719022934113,1.39,0.0,19.366833333333332,24.0,9.52
2024-02-24 00:00:00,0.492085899784326,1.39,0.0,19.22233333333333,26.0,9.03
2024-02-24 01:00:00,0.492667643423485,1.39,0.0,19.123416666666664,24.0,9.69
2024-02-24 02:00:00,0.493279364218878,1.39,0.0,18.971,28.0,10.54
2024-02-24 03:00:00,0.493053113383423,1.39,0.0,19.1865,34.0,9.53
2024-02-24 04:00:00,0.493880643748698,1.39,0.0,19.18883333333333,32.0,10.64
2024-02-24 05:00:00,0.492359827313249,1.39,0.0,18.962750000000003,36.0,11.29
2024-02-24 06:00:00,0.490734565527947,1.39,0.0,19.241416666666662,36.0,9.79
2024-02-24 07:00:00,0.479510004307433,1.39,8.78239424,18.979583333333338,28.0,21.28
2024-02-24 08:00:00,0.464131039263514,3.33,52.80030848,19.825916666666668,32.0,56.72
2024-02-24 09:00:00,0.447540127139888,3.33,367.63109856,23.3255,28.0,71.37
2024-02-24 10:00:00,0.437877518866403,3.33,374.9118448,25.350166666666667,22.0,79.33
2024-02-24 11:00:00,0.426457531881006,3.33,690.682761119999,27.61566666666667,16.0,76.9
2024-02-24 12:00:00,0.433841785939404,3.33,763.91482336,28.50533333333334,18.0,70.77
2024-02-24 13:00:00,0.430807444958912,3.33,811.90690224,29.71075,14.0,69.37
2024-02-24 14:00:00,0.431410423699317,3.33,854.31698896,29.541333333333338,22.0,68.03
2024-02-24 15:00:00,0.441282178620999,3.33,225.18677936,27.868916666666667,30.0,67.06
2024-02-24 16:00:00,0.460647482847959,3.33,376.17086432,29.92941666666667,24.0,52.69
2024-02-24 17:00:00,0.47922205544134,3.33,85.593936,26.89533333333333,20.0,30.32
2024-02-24 18:00:00,0.481737864755895,3.33,19.24840784,25.50775,16.0,16.32
2024-02-24 19:00:00,0.485675348860276,3.33,0.0,23.979916666666664,16.0,14.81
2024-02-24 20:00:00,0.49142613486284,3.33,0.0,23.235000000000003,22.0,14.96
2024-02-24 21:00:00,0.494750123797878,3.33,0.0,22.291583333333335,24.0,14.0
2024-02-24 22:00:00,0.491939868107445,3.33,0.0,21.624416666666672,26.0,9.87
2024-02-24 23:00:00,0.499866771404026,1.39,0.0,21.041833333333333,28.0,8.99
2024-02-25 00:00:00,0.507114984010623,1.39,0.0,20.88525,26.0,8.73
2024-02-25 01:00:00,0.507540210288211,1.39,0.0,20.528583333333337,32.0,8.73
2024-02-25 02:00:00,0.506425522164218,1.39,0.0,19.898666666666667,32.0,9.39
2024-02-25 03:00:00,0.506325349038266,1.39,0.0,19.25133333333333,38.0,9.56
2024-02-25 04:00:00,0.506804119820639,1.39,0.0,18.738916666666665,20.0,10.76
2024-02-25 05:00:00,0.50560497140869,1.39,0.0,18.361833333333333,38.0,10.89
2024-02-25 06:00:00,0.502580039773759,1.39,0.0,17.909499999999998,38.0,11.12
2024-02-25 07:00:00,0.487149188959166,1.39,11.1334784,17.694916666666668,36.0,20.45
2024-02-25 08:00:00,0.457706803402681,3.33,178.95422992,19.053,36.0,37.92
2024-02-25 09:00:00,0.439721698682038,3.33,382.96611712,22.74983333333333,32.0,43.37
2024-02-25 10:00:00,0.433170975770002,3.33,562.48151408,26.517749999999996,28.0,45.59
2024-02-25 11:00:00,0.433149283947028,3.33,694.353403679999,28.539833333333338,18.0,45.27
2024-02-25 12:00:00,0.437653922443134,3.33,749.17135952,29.31233333333333,24.0,43.6
2024-02-25 13:00:00,0.434859904020063,3.33,758.97002656,29.22,34.0,40.77
2024-02-25 14:00:00,0.43816844919154,3.33,685.313128,30.43225,28.0,36.19
2024-02-25 15:00:00,0.449684439877311,3.33,574.85875904,30.508416666666673,30.0,33.05
2024-02-25 16:00:00,0.468642079806543,3.33,395.38888448,31.127916666666664,36.0,32.1
2024-02-25 17:00:00,0.488695043687358,3.33,183.53496576,31.502,28.0,26.29
2024-02-25 18:00:00,0.492440792740608,3.33,37.02543712,29.222333333333328,28.0,14.52
2024-02-25 19:00:00,0.497426266247282,3.33,0.0,26.913416666666667,26.0,14.66
2024-02-25 20:00:00,0.504607219181457,3.33,0.0,25.575999999999997,30.0,14.42
2024-02-25 21:00:00,0.502094586509504,3.33,0.0,24.399333333333328,30.0,13.99
2024-02-25 22:00:00,0.496699551954544,3.33,0.0,23.59358333333333,24.0,10.44
2024-02-25 23:00:00,0.50602783963209,1.39,0.0,22.864750000000004,28.0,9.09
2024-02-26 00:00:00,0.503392726377633,1.39,0.0,22.308916666666665,32.0,8.87
2024-02-26 01:00:00,0.50138201126741,1.39,0.0,21.69825,32.0,9.06
2024-02-26 02:00:00,0.502665683878875,1.39,0.0,21.25508333333333,32.0,9.55
2024-02-26 03:00:00,0.503092329348028,1.39,0.0,20.779666666666664,32.0,9.79
2024-02-26 04:00:00,0.503439395542775,1.39,0.0,20.34025,32.0,11.3
2024-02-26 05:00:00,0.504588293830244,1.39,0.0,19.964916666666667,37.0,11.53
2024-02-26 06:00:00,0.501323829035964,1.39,0.0,19.654416666666663,37.0,10.1
2024-02-26 07:00:00,0.486418553460398,1.39,9.84418944,19.335916666666662,27.0,12.79
2024-02-26 08:00:00,0.463368790109269,3.33,181.00191024,20.582833333333333,15.0,20.95
2024-02-26 09:00:00,0.446046470219694,3.33,380.58476352,24.62891666666667,5.0,26.9
2024-02-26 10:00:00,0.434034778880367,3.33,557.582239679999,27.89525,11.0,27.52
2024-02-26 11:00:00,0.426747820924887,3.33,690.4855368,29.831,23.0,32.88
2024-02-26 12:00:00,0.433517549143027,3.33,789.76137792,30.360583333333334,26.0,30.67
2024-02-26 13:00:00,0.432502446508077,3.33,771.57476528,31.577916666666667,20.0,37.6
2024-02-26 14:00:00,0.445032930535002,3.33,679.20035648,31.747666666666664,28.0,38.83
2024-02-26 15:00:00,0.45540358859909,3.33,578.36256496,30.514083333333343,35.0,34.18
2024-02-26 16:00:00,0.460908478462988,3.33,390.38343056,29.20175,22.0,33.17
2024-02-26 17:00:00,0.489240096384846,3.33,85.21474032,26.847583333333333,26.0,42.0
2024-02-26 18:00:00,0.489409074364718,3.33,11.83121264,25.333583333333337,16.0,55.33
2024-02-26 19:00:00,0.482298444917484,3.33,0.0,24.4855,9.0,51.39
2024-02-26 20:00:00,0.483058349910799,3.33,0.0,23.81516666666666,14.0,48.59
2024-02-26 21:00:00,0.484193916205286,3.33,0.0,23.099666666666668,20.0,44.22
2024-02-26 22:00:00,0.485469914824835,3.33,0.0,22.575333333333337,23.0,13.84
2024-02-26 23:00:00,0.486414243790865,1.39,0.0,22.256083333333336,20.0,10.75
2024-02-27 00:00:00,0.496551882187178,1.39,0.0,21.745666666666665,25.0,10.41
2024-02-27 01:00:00,0.492843730101246,1.39,0.0,21.040916666666668,31.0,9.77
2024-02-27 02:00:00,0.493294600373263,1.39,0.0,20.446333333333335,35.0,9.69
2024-02-27 03:00:00,0.495417003229768,1.39,0.0,19.832083333333333,43.0,10.55
2024-02-27 04:00:00,0.496288069258854,1.39,0.0,19.49116666666667,37.0,11.38
2024-02-27 05:00:00,0.497044757499996,1.39,0.0,19.0825,36.0,12.18
2024-02-27 06:00:00,0.495252656737856,1.39,0.0,18.679583333333333,39.0,10.67
2024-02-27 07:00:00,0.484122286167425,1.39,4.68691535999999,18.51516666666667,34.0,14.96
2024-02-27 08:00:00,0.473576038003681,3.33,57.12328112,18.784333333333333,20.0,23.68
2024-02-27 09:00:00,0.465977911224366,3.33,125.86565232,19.393833333333333,7.0,25.86
2024-02-27 10:00:00,0.459163062716079,3.33,111.66798432,19.59175,16.0,27.56
2024-02-27 11:00:00,0.44905652409032,3.33,191.87738896,19.929416666666665,21.0,29.16
2024-02-27 12:00:00,0.437218580898164,3.33,329.92306192,21.160500000000003,23.0,27.9
2024-02-27 13:00:00,0.428560860089543,3.33,91.81288704,20.102,24.0,33.49
2024-02-27 14:00:00,0.438749569220801,3.33,123.423523359999,20.153,24.0,34.02
2024-02-27 15:00:00,0.451138061226993,3.33,79.0413116799999,19.835583333333336,13.0,30.47
2024-02-27 16:00:00,0.466095600160044,3.33,81.40753056,19.672,20.0,30.86
2024-02-27 17:00:00,0.462470968076028,3.33,60.53616048,19.5055,22.0,40.13
2024-02-27 18:00:00,0.459290134764836,3.33,16.19958944,19.155833333333337,12.0,45.68
2024-02-27 19:00:00,0.458235986514771,3.33,0.0,18.81925,9.0,44.93
2024-02-27 20:00:00,0.460761060772675,3.33,0.0,18.751416666666668,19.0,43.27
2024-02-27 21:00:00,0.458821154608497,3.33,0.0,18.71875,22.0,38.05
2024-02-27 22:00:00,0.461719833334583,3.33,0.0,18.6785,21.0,15.54
2024-02-27 23:00:00,0.471752377715047,1.39,0.0,19.013666666666666,23.0,9.69
2024-02-28 00:00:00,0.482430350236595,1.39,0.0,19.037083333333335,24.0,9.34
2024-02-28 01:00:00,0.485338151287794,1.39,0.0,19.270833333333332,28.0,8.9
2024-02-28 02:00:00,0.486430862112134,1.39,0.0,19.48266666666667,34.0,9.5
2024-02-28 03:00:00,0.488021037585156,1.39,0.0,19.671833333333332,36.0,9.87
2024-02-28 04:00:00,0.493186664200383,1.39,0.0,19.602916666666665,37.0,11.07
2024-02-28 05:00:00,0.497963274233563,1.39,0.0,19.313500000000005,36.0,11.48
2024-02-28 06:00:00,0.498939383026303,1.39,0.0,19.16,32.0,10.26
2024-02-28 07:00:00,0.488682781533729,1.39,4.97518447999999,19.37183333333333,31.0,12.09
2024-02-28 08:00:00,0.4730775879093,1.39,184.581508,20.366,22.0,13.52
2024-02-28 09:00:00,0.453976384618799,1.39,378.4915608,24.281999999999996,6.0,13.21
2024-02-28 10:00:00,0.447718118766298,1.39,202.58614928,25.314833333333336,13.0,13.36
2024-02-28 11:00:00,0.442957093444718,1.39,217.93630256,24.808999999999997,14.0,13.09
2024-02-28 12:00:00,0.439722399657726,1.39,459.5350304,27.242083333333337,21.0,13.52
2024-02-28 13:00:00,0.4442793775483,1.39,382.40495008,27.416749999999993,27.0,13.04
2024-02-28 14:00:00,0.44210649742045,1.39,626.50622752,25.988249999999997,22.0,13.28
2024-02-28 15:00:00,0.450378909951105,1.39,313.2987544,25.170666666666666,29.0,13.18
2024-02-28 16:00:00,0.461617600154998,1.39,353.09999376,25.200333333333333,31.0,13.49
2024-02-28 17:00:00,0.483764809573128,1.39,112.10783712,24.333333333333332,27.0,15.53
2024-02-28 18:00:00,0.495034115290062,1.39,36.50979248,22.969083333333337,22.0,15.64
2024-02-28 19:00:00,0.495413668951761,1.39,0.0,21.918083333333332,19.0,15.88
2024-02-28 20:00:00,0.489396716909309,1.39,0.0,21.3465,24.0,14.99
2024-02-28 21:00:00,0.487059179645652,1.39,0.0,20.87133333333333,24.0,15.88
2024-02-28 22:00:00,0.489880397207761,1.39,0.0,20.468666666666667,20.0,11.4
2024-02-28 23:00:00,0.485875130217333,1.39,0.0,20.035916666666665,21.0,10.21
2024-02-29 00:00:00,0.482430350236595,1.39,0.0,19.823083333333333,24.0,9.38
2024-02-29 01:00:00,0.485338151287794,1.39,0.0,19.437499999999996,27.0,8.92
2024-02-29 02:00:00,0.486430862112134,1.39,0.0,19.228916666666663,34.0,9.53
2024-02-29 03:00:00,0.488021037585156,1.39,0.0,18.84283333333333,35.0,9.58
2024-02-29 04:00:00,0.493186664200383,1.39,0.0,18.741583333333335,36.0,11.09
2024-02-29 05:00:00,0.497963274233563,1.39,0.0,18.392166666666665,36.0,11.23
2024-02-29 06:00:00,0.498939383026303,1.39,0.0,18.244833333333336,35.0,10.08
2024-02-29 07:00:00,0.488682781533729,1.39,17.82255168,18.129083333333337,31.0,13.98
2024-02-29 08:00:00,0.4730775879093,2.06,110.37869536,19.452,21.0,25.34
2024-02-29 09:00:00,0.453976384618799,2.06,351.62873344,22.489166666666662,5.0,30.09
2024-02-29 10:00:00,0.447718118766298,2.06,524.576371359999,25.56808333333333,18.0,30.41
2024-02-29 11:00:00,0.442957093444718,2.06,592.83301264,29.123166666666663,21.0,34.74
2024-02-29 12:00:00,0.439722399657726,2.06,494.07317088,29.08691666666667,33.0,34.99
2024-02-29 13:00:00,0.4442793775483,2.06,359.65273632,29.315166666666663,20.0,37.12
2024-02-29 14:00:00,0.44210649742045,2.06,217.63301696,27.560166666666664,17.0,36.85
2024-02-29 15:00:00,0.450378909951105,2.06,235.07637296,28.84875,24.0,36.4
2024-02-29 16:00:00,0.461617600154998,2.06,52.43636576,26.28316666666667,23.0,34.79
2024-02-29 17:00:00,0.483764809573128,2.06,142.73258832,26.108750000000004,23.0,40.39
2024-02-29 18:00:00,0.495034115290062,2.06,27.6363534399999,25.452250000000003,20.0,42.2
2024-02-29 19:00:00,0.495413668951761,2.06,0.0,24.470249999999997,20.0,44.73
2024-02-29 20:00:00,0.489396716909309,2.06,0.0,23.6915,12.0,41.66
2024-02-29 21:00:00,0.487059179645652,2.06,0.0,22.960916666666662,24.0,35.76
2024-02-29 22:00:00,0.489880397207761,2.06,0.0,22.548416666666668,18.0,12.22
2024-02-29 23:00:00,0.485875130217333,1.39,0.0,22.235166666666668,18.0,11.17
2024-03-01 00:00:00,0.49010947890056,1.39,0.0,21.69775,19.0,8.86
2024-03-01 01:00:00,0.496389639112833,1.39,0.0,21.267583333333334,24.0,8.78
2024-03-01 02:00:00,0.503346723713438,1.39,0.0,21.113916666666665,37.0,9.24
2024-03-01 03:00:00,0.505287529857004,1.39,0.0,21.078916666666668,29.0,9.33
2024-03-01 04:00:00,0.505968875606822,1.39,0.0,20.424666666666663,31.0,10.87
2024-03-01 05:00:00,0.50278044987203,1.39,0.0,19.9605,32.0,11.23
2024-03-01 06:00:00,0.493660515629444,1.39,0.0,19.671083333333332,34.0,9.9
2024-03-01 07:00:00,0.477206562547235,1.39,9.4042184,19.34216666666667,30.0,14.11
2024-03-01 08:00:00,0.456959215151879,2.06,77.23625984,20.191416666666665,15.0,29.99
2024-03-01 09:00:00,0.4411762731856,2.06,103.947385279999,21.13775,4.0,32.94
2024-03-01 10:00:00,0.426772429519195,2.06,174.67677968,22.3315,16.0,37.84
2024-03-01 11:00:00,0.419073752542705,2.06,164.938769759999,23.180916666666672,16.0,43.77
2024-03-01 12:00:00,0.424415159753197,2.06,217.54197216,24.185999999999996,17.0,38.97
2024-03-01 13:00:00,0.427963479783448,2.06,329.05849104,25.741250000000004,15.0,41.29
2024-03-01 14:00:00,0.441875126349778,2.06,147.38923424,24.155583333333336,24.0,39.5
2024-03-01 15:00:00,0.457854911394964,2.06,66.10278144,23.163749999999997,16.0,41.23
2024-03-01 16:00:00,0.476936372874709,2.06,39.84676176,22.36175,19.0,40.49
2024-03-01 17:00:00,0.483310968670099,2.06,65.08662688,21.73075,20.0,42.27
2024-03-01 18:00:00,0.481605519127216,2.06,2.51792079999999,20.958250000000003,18.0,42.88
2024-03-01 19:00:00,0.483184859261176,2.06,0.0,20.733750000000004,10.0,41.19
2024-03-01 20:00:00,0.477081171653454,2.06,0.0,20.19416666666667,14.0,37.46
2024-03-01 21:00:00,0.478172248316991,2.06,0.0,19.7895,17.0,33.22
2024-03-01 22:00:00,0.47812432907501,2.06,0.0,19.382083333333338,17.0,12.11
2024-03-01 23:00:00,0.498610726446894,1.39,0.0,18.930249999999997,18.0,10.15
2024-03-02 00:00:00,0.505966148475715,1.39,0.0,18.5115,15.0,9.6
2024-03-02 01:00:00,0.50147052987357,1.39,0.0,18.064916666666665,18.0,9.66
2024-03-02 02:00:00,0.498897308238018,1.39,0.0,17.68375,20.0,10.1
2024-03-02 03:00:00,0.501657688322549,1.39,0.0,17.180583333333335,29.0,10.19
2024-03-02 04:00:00,0.49792912264771,1.39,0.0,16.715,28.0,11.59
2024-03-02 05:00:00,0.496922443902575,1.39,0.0,16.47158333333333,31.0,11.86
2024-03-02 06:00:00,0.488478790779384,1.39,0.0,16.271333333333335,31.0,10.79
2024-03-02 07:00:00,0.469897282065835,1.39,6.61328144,16.046333333333333,25.0,14.33
2024-03-02 08:00:00,0.446455120690186,3.33,55.0300784,16.193083333333334,27.0,44.01
2024-03-02 09:00:00,0.430838930644992,3.33,170.8544352,16.824333333333332,20.0,49.38
2024-03-02 10:00:00,0.418168229950035,3.33,317.409368,17.910833333333333,19.0,52.5
2024-03-02 11:00:00,0.417349435726719,3.33,404.27745824,19.231416666666664,17.0,53.56
2024-03-02 12:00:00,0.423839603232135,3.33,313.0409912,19.377833333333335,16.0,50.38
2024-03-02 13:00:00,0.417790320966893,3.33,350.71864016,19.9295,15.0,47.67
2024-03-02 14:00:00,0.425056739172172,3.33,353.9798176,19.818833333333338,19.0,46.44
2024-03-02 15:00:00,0.435992823359611,3.33,235.16741776,19.336916666666667,17.0,49.03
2024-03-02 16:00:00,0.450647504017401,3.33,126.86667216,18.44675,20.0,40.23
2024-03-02 17:00:00,0.468488083821691,3.33,71.6239982399999,17.84075,15.0,28.44
2024-03-02 18:00:00,0.466544361700817,3.33,15.39567568,17.399833333333337,13.0,17.77
2024-03-02 19:00:00,0.472369686501605,3.33,0.0,17.28025,18.0,15.34
2024-03-02 20:00:00,0.464466545104,3.33,0.0,17.18275,29.0,15.04
2024-03-02 21:00:00,0.464137218018948,3.33,0.0,17.15191666666667,19.0,14.98
2024-03-02 22:00:00,0.466431735122645,3.33,0.0,17.167833333333334,20.0,10.57
2024-03-02 23:00:00,0.47374578150023,1.39,0.0,17.03183333333333,22.0,9.88
2024-03-03 00:00:00,0.486370717522642,1.39,0.0,16.839416666666665,29.0,10.45
2024-03-03 01:00:00,0.489359845717496,1.39,0.0,16.718666666666667,35.0,9.43
2024-03-03 02:00:00,0.487440602062133,1.39,0.0,16.828166666666664,35.0,9.93
2024-03-03 03:00:00,0.488787810568147,1.39,0.0,16.826583333333335,30.0,10.21
2024-03-03 04:00:00,0.488465874297557,1.39,0.0,16.860083333333332,19.0,11.93
2024-03-03 05:00:00,0.492005047114076,1.39,0.0,16.963916666666666,40.0,12.25
2024-03-03 06:00:00,0.488345068106518,1.39,0.0,16.699333333333332,40.0,10.74
2024-03-03 07:00:00,0.479489087479417,1.39,18.6568531199999,16.91675,40.0,16.43
2024-03-03 08:00:00,0.45794189427102,3.33,207.1972728,18.29008333333333,40.0,23.73
2024-03-03 09:00:00,0.442073179604353,3.33,272.253748479999,20.09991666666667,40.0,25.36
2024-03-03 10:00:00,0.429399352363982,3.33,548.29933552,23.242,34.0,26.25
2024-03-03 11:00:00,0.430428749723527,3.33,447.400532159999,23.619416666666663,20.0,27.46
2024-03-03 12:00:00,0.436463512869941,3.33,387.4559264,23.521166666666662,20.0,25.54
2024-03-03 13:00:00,0.43217377015153,3.33,670.220856159999,25.230833333333337,26.0,24.62
2024-03-03 14:00:00,0.442698677891148,3.33,328.11812832,25.542916666666667,28.0,28.02
2024-03-03 15:00:00,0.456094985213018,3.33,174.3431064,26.218666666666664,32.0,27.89
2024-03-03 16:00:00,0.462294366459178,3.33,380.9639592,27.160083333333336,30.0,26.67
2024-03-03 17:00:00,0.473261420043584,3.33,198.53631104,25.01516666666667,32.0,17.81
2024-03-03 18:00:00,0.477047047518264,3.33,32.09577504,22.943916666666667,28.0,16.22
2024-03-03 19:00:00,0.485961007750295,3.33,0.0,21.55725,22.0,17.07
2024-03-03 20:00:00,0.483422698929665,3.33,0.0,20.8175,20.0,16.51
2024-03-03 21:00:00,0.481280228639577,3.33,0.0,20.686833333333333,18.0,15.03
2024-03-03 22:00:00,0.477498148572956,3.33,0.0,20.331083333333336,16.0,10.65
2024-03-03 23:00:00,0.488220982625472,1.39,0.0,20.30625,26.0,9.61
2024-03-04 00:00:00,0.50172632214237,1.39,0.0,20.136083333333335,32.0,9.25
2024-03-04 01:00:00,0.499940248098912,1.39,0.0,20.068666666666665,24.0,8.7
2024-03-04 02:00:00,0.498528737669877,1.39,0.0,19.751833333333337,24.0,9.55
2024-03-04 03:00:00,0.496421131132008,1.39,0.0,19.642583333333334,28.0,9.77
2024-03-04 04:00:00,0.496893300774731,1.39,0.0,19.790000000000003,30.0,11.17
2024-03-04 05:00:00,0.496013095795827,1.39,0.0,19.83466666666667,34.0,11.44
2024-03-04 06:00:00,0.491660906632539,1.39,0.0,19.83425,34.0,9.99
2024-03-04 07:00:00,0.479531714507002,1.39,2.88198176,19.85,22.0,12.92
2024-03-04 08:00:00,0.460837966553301,3.33,149.19428608,20.55441666666667,14.0,21.31
2024-03-04 09:00:00,0.442082099918821,3.33,23.08588704,20.22183333333334,4.0,27.12
2024-03-04 10:00:00,0.437065053815372,3.33,28.36447536,19.38358333333333,8.0,26.54
2024-03-04 11:00:00,0.427261349357549,3.33,131.5384528,19.09633333333333,26.0,28.7
2024-03-04 12:00:00,0.429649138220499,3.33,254.99236384,19.11133333333333,24.0,30.5
2024-03-04 13:00:00,0.435368915407628,3.33,137.5450448,19.107333333333333,18.0,36.68
2024-03-04 14:00:00,0.45408143852283,3.33,124.106122879999,18.923999999999996,28.0,36.2
2024-03-04 15:00:00,0.464568854520515,3.33,143.47584496,18.863083333333332,42.0,34.16
2024-03-04 16:00:00,0.474190038129706,3.33,128.322916,18.78858333333333,20.0,32.02
2024-03-04 17:00:00,0.481242026044563,3.33,40.7113326399999,17.9695,26.0,41.16
2024-03-04 18:00:00,0.48176090167596,3.33,5.6122616,17.422500000000003,12.0,55.34
2024-03-04 19:00:00,0.482224273645371,3.33,0.0,16.983666666666664,4.0,53.46
2024-03-04 20:00:00,0.481972587676505,3.33,0.0,16.53708333333333,16.0,50.14
2024-03-04 21:00:00,0.479022521342331,3.33,0.0,16.0655,18.0,45.38
2024-03-04 22:00:00,0.481218746506767,3.33,0.0,15.61875,16.0,12.88
2024-03-04 23:00:00,0.494957049196311,1.39,0.0,15.451833333333331,10.0,10.92
2024-03-05 00:00:00,0.50665135628057,1.39,0.0,15.26725,14.0,9.94
2024-03-05 01:00:00,0.505787038796858,1.39,0.0,15.099666666666664,26.0,9.12
2024-03-05 02:00:00,0.502403350091596,1.39,0.0,14.930083333333336,32.0,9.59
2024-03-05 03:00:00,0.497922355647094,1.39,0.0,14.497749999999998,52.0,9.95
2024-03-05 04:00:00,0.496983219650407,1.39,0.0,14.167083333333332,38.0,10.7
2024-03-05 05:00:00,0.495825342207874,1.39,0.0,14.03675,34.0,11.89
2024-03-05 06:00:00,0.493044715005963,1.39,0.0,13.93516666666667,38.0,10.26
2024-03-05 07:00:00,0.474189610662017,1.39,2.41174128,13.909750000000004,36.0,13.52
2024-03-05 08:00:00,0.446252437946475,3.33,25.63419552,13.908,26.0,21.91
2024-03-05 09:00:00,0.433457305286352,3.33,82.1507872,13.962250000000004,6.0,29.18
2024-03-05 10:00:00,0.434746112622447,3.33,41.69721776,14.137916666666664,18.0,29.27
2024-03-05 11:00:00,0.426091850366328,3.33,82.9243132799999,14.335833333333335,16.0,31.43
2024-03-05 12:00:00,0.436982712833574,3.33,203.87543824,15.063666666666665,18.0,29.23
2024-03-05 13:00:00,0.421151576256124,3.33,125.2285752,15.076166666666666,26.0,35.57
2024-03-05 14:00:00,0.431042189606105,3.33,136.179963999999,14.972,24.0,33.47
2024-03-05 15:00:00,0.447777153511917,3.33,51.96612528,14.735583333333333,8.0,37.41
2024-03-05 16:00:00,0.46330396991397,3.33,42.60731104,14.659833333333331,22.0,30.4
2024-03-05 17:00:00,0.479786678519101,3.33,38.11762,14.731333333333332,24.0,38.44
2024-03-05 18:00:00,0.484032921577585,3.33,6.06724912,14.509583333333332,12.0,48.93
2024-03-05 19:00:00,0.489617092325535,3.33,0.0,14.427416666666666,4.0,48.63
2024-03-05 20:00:00,0.489783764230188,3.33,0.0,14.411500000000002,18.0,43.7
2024-03-05 21:00:00,0.487331807156049,3.33,0.0,14.391,24.0,37.53
2024-03-05 22:00:00,0.489128788054832,3.33,0.0,14.40975,24.0,13.47
2024-03-05 23:00:00,0.494021146508752,1.39,0.0,14.44825,20.0,9.24
2024-03-06 00:00:00,0.50272209828658,1.39,0.0,14.435666666666664,20.0,9.22
2024-03-06 01:00:00,0.501753493845287,1.39,0.0,14.448,24.0,8.7
2024-03-06 02:00:00,0.506388520344019,1.39,0.0,14.545083333333332,32.0,9.56
2024-03-06 03:00:00,0.506881057754502,1.39,0.0,14.761250000000002,34.0,9.63
2024-03-06 04:00:00,0.507761288673575,1.39,0.0,15.013083333333334,34.0,10.64
2024-03-06 05:00:00,0.505525362265231,1.39,0.0,15.1105,34.0,11.37
2024-03-06 06:00:00,0.502111665265584,1.39,0.0,15.217666666666668,28.0,10.61
2024-03-06 07:00:00,0.486274268574703,1.39,10.72389504,15.371166666666666,28.0,14.03
2024-03-06 08:00:00,0.473494528223341,3.33,94.98301968,16.011916666666668,22.0,22.01
2024-03-06 09:00:00,0.455719997011891,3.33,240.67361808,17.9785,4.0,27.61
2024-03-06 10:00:00,0.445888692418006,3.33,580.091824959999,20.65825,10.0,29.28
2024-03-06 11:00:00,0.443399924712957,3.33,708.06546,22.646749999999997,16.0,31.89
2024-03-06 12:00:00,0.442079903863127,3.33,827.5907288,24.302083333333332,18.0,33.48
2024-03-06 13:00:00,0.450443167562872,3.33,409.26777744,23.9935,22.0,40.59
